author,author_id,author_is_uploader,author_thumbnail,id,is_favorited,like_count,parent,text,time_text,timestamp
Mohamed Isbaine,UCuqCnZqNm5-9sTcDrDikoYw,False,https://yt3.ggpht.com/ytc/AKedOLQvW4p2g-pKb4PjdoNKFxgZBvZOHJWeCasv3xwSaQ=s176-c-k-c0x00ffffff-no-rj,Ugy_khviW3C38waOOEl4AaABAg,False,0,root,Mon ami,30 seconds ago,1658330187
Mohamed Isbaine,UCuqCnZqNm5-9sTcDrDikoYw,False,https://yt3.ggpht.com/ytc/AKedOLQvW4p2g-pKb4PjdoNKFxgZBvZOHJWeCasv3xwSaQ=s176-c-k-c0x00ffffff-no-rj,UgxKRLqwXXeFyPYgKzR4AaABAg,False,0,root,isjkhs:kfjsbfsf,53 seconds ago,1658330164
Mohamed Isbaine,UCuqCnZqNm5-9sTcDrDikoYw,False,https://yt3.ggpht.com/ytc/AKedOLQvW4p2g-pKb4PjdoNKFxgZBvZOHJWeCasv3xwSaQ=s176-c-k-c0x00ffffff-no-rj,UgziGMgzogN8lwCurNR4AaABAg,False,0,root,eteet,30 minutes ago,1658328420
Mohamed Isbaine,UCuqCnZqNm5-9sTcDrDikoYw,False,https://yt3.ggpht.com/ytc/AKedOLQvW4p2g-pKb4PjdoNKFxgZBvZOHJWeCasv3xwSaQ=s176-c-k-c0x00ffffff-no-rj,Ugx0gkIcLqpV32X6-XZ4AaABAg,False,0,root,ergtegteg,30 minutes ago,1658328420
Mohamed Isbaine,UCuqCnZqNm5-9sTcDrDikoYw,False,https://yt3.ggpht.com/ytc/AKedOLQvW4p2g-pKb4PjdoNKFxgZBvZOHJWeCasv3xwSaQ=s176-c-k-c0x00ffffff-no-rj,UgywvAll41QcADqkSsl4AaABAg,False,0,root,rgd,30 minutes ago,1658328420
ibrahima fall,UC4958juTIZGnwHKN-2oeF2Q,False,https://yt3.ggpht.com/ytc/AKedOLTkGxAK3x7nvXtvSycNF8Z_YHwsaoF_W0Fzxg=s176-c-k-c0x00ffffff-no-rj,Ugz7L6BKHVr-fS59xY94AaABAg,False,0,root,Merci grand Dame respect à vous,1 hour ago,1658325600
Mohamed Isbaine,UCuqCnZqNm5-9sTcDrDikoYw,False,https://yt3.ggpht.com/ytc/AKedOLQvW4p2g-pKb4PjdoNKFxgZBvZOHJWeCasv3xwSaQ=s176-c-k-c0x00ffffff-no-rj,UgwfDmWn_qftuuzKEIl4AaABAg,False,0,root,qksjd;nqlkc,1 hour ago,1658325600
Mohamed Isbaine,UCuqCnZqNm5-9sTcDrDikoYw,False,https://yt3.ggpht.com/ytc/AKedOLQvW4p2g-pKb4PjdoNKFxgZBvZOHJWeCasv3xwSaQ=s176-c-k-c0x00ffffff-no-rj,UgzR6ILXmOxd-NXCDPp4AaABAg,False,0,root,kjqsdnlskncf,1 hour ago,1658325600
Mohamed Isbaine,UCuqCnZqNm5-9sTcDrDikoYw,False,https://yt3.ggpht.com/ytc/AKedOLQvW4p2g-pKb4PjdoNKFxgZBvZOHJWeCasv3xwSaQ=s176-c-k-c0x00ffffff-no-rj,UgzVGCJklYUmlW5t-ql4AaABAg,False,0,root,ksqjdfvblsnk,1 hour ago,1658325600
Mohamed Isbaine,UCuqCnZqNm5-9sTcDrDikoYw,False,https://yt3.ggpht.com/ytc/AKedOLQvW4p2g-pKb4PjdoNKFxgZBvZOHJWeCasv3xwSaQ=s176-c-k-c0x00ffffff-no-rj,UgyUxbtqeP1cS_gbLR54AaABAg,False,0,root,ksgdfhlqfizkbjds,1 hour ago,1658325600
Mohamed Isbaine,UCuqCnZqNm5-9sTcDrDikoYw,False,https://yt3.ggpht.com/ytc/AKedOLQvW4p2g-pKb4PjdoNKFxgZBvZOHJWeCasv3xwSaQ=s176-c-k-c0x00ffffff-no-rj,UgwFdTfgde8aDJ62KTt4AaABAg,False,0,root,kdfjbz:f,1 hour ago,1658325600
Mohamed Isbaine,UCuqCnZqNm5-9sTcDrDikoYw,False,https://yt3.ggpht.com/ytc/AKedOLQvW4p2g-pKb4PjdoNKFxgZBvZOHJWeCasv3xwSaQ=s176-c-k-c0x00ffffff-no-rj,UgzpIQI5eJqzeFHXyKx4AaABAg,False,0,root,fraternité,1 hour ago,1658325600
Mohamed Isbaine,UCuqCnZqNm5-9sTcDrDikoYw,False,https://yt3.ggpht.com/ytc/AKedOLQvW4p2g-pKb4PjdoNKFxgZBvZOHJWeCasv3xwSaQ=s176-c-k-c0x00ffffff-no-rj,UgyY5qe_mBsUn8ajhAp4AaABAg,False,0,root,Nous vous aimons from morocco,1 hour ago,1658325600
Mohamed Isbaine,UCuqCnZqNm5-9sTcDrDikoYw,False,https://yt3.ggpht.com/ytc/AKedOLQvW4p2g-pKb4PjdoNKFxgZBvZOHJWeCasv3xwSaQ=s176-c-k-c0x00ffffff-no-rj,Ugx1HRCB1NUW1o9IWvl4AaABAg,False,0,root,Bonjour sénégal,1 hour ago,1658325600
Assane Diakhate,UCw_nhIKNput9DaZS_oskkbg,False,https://yt3.ggpht.com/ytc/AKedOLTS-s2VedEvwtxyvXMBftoOaMOpOvRiF--Hvg=s176-c-k-c0x00ffffff-no-rj,UgzA-X1Gc0GdGPwVi-x4AaABAg,False,0,root,Merci Dame,2 hours ago,1658322000
Tino,UCQaT7dzIy1ERi9akaRuQwSw,False,https://yt3.ggpht.com/DEoNXuoVyMwCzfHP1Pv0F_dIr83c3AzkU8PZbzGFer2DbNrHjPCNLiLCCGH1yOvurgp6MQTwFA=s176-c-k-c0x00ffffff-no-rj,UgwDpJOT4SysLWGuWkN4AaABAg,False,0,root,En tout cas gno ngui khar macky sall si 3em mandat bi rek dinagn def lo khamni senegal dinako guene bilahi,3 hours ago,1658318400
Barka Mbodji,UCFiD530r_qwKQaGR8Kz1N_w,False,https://yt3.ggpht.com/ytc/AKedOLTrGT1JPz1T1HsiJ8Pqei9Q-aSkkapImtnK7TcyRw=s176-c-k-c0x00ffffff-no-rj,Ugz70oXZy-TO9RzlPsp4AaABAg,False,0,root,Mais dame yaw tamite boul niou fonto way lou diekh kay diekh na aha Bayil manipulation bi toi aussi,3 hours ago,1658318400
Kemirokillah Traore,UCNdALMYbaazgAKS-iNajSRw,False,https://yt3.ggpht.com/ytc/AKedOLQ_-ZIz3lzeUUqElhAYWxTUY2g1wbHEL6bI-mVf=s176-c-k-c0x00ffffff-no-rj,UgzPVZxCXuzhn7xh6P94AaABAg,False,0,root,Tfm rts sont les seuls force ausculte dans ce pays chaîne corrompus même leurs documentaires y'a des mensonges dedans que dieu m'en préserve je ne les regarde même pas chez moi,4 hours ago (edited),1658314800
Kemirokillah Traore,UCNdALMYbaazgAKS-iNajSRw,False,https://yt3.ggpht.com/ytc/AKedOLQ_-ZIz3lzeUUqElhAYWxTUY2g1wbHEL6bI-mVf=s176-c-k-c0x00ffffff-no-rj,Ugy41HAk3yOla7f95cN4AaABAg,False,0,root,Je le connais très bien je suis de ngoumba guéoul,4 hours ago,1658314800
Al Assane Wade,UCvTv3JFEwsBoVT7wQhzcqTw,False,https://yt3.ggpht.com/ytc/AKedOLRnV6k8hTgCMn3VqY2Fbr7EvVxyRVUGBbwSgw=s176-c-k-c0x00ffffff-no-rj,Ugx5NTe3L_x8pG5Cimp4AaABAg,False,0,root,Ces journalistes qui posent sont des collaborateurs au pouvoir. Il ya des manières de poser des questions,4 hours ago,1658314800
MANEBAAH BOURGI,UC622ODUHPinuontgFF5u8FA,False,https://yt3.ggpht.com/ytc/AKedOLQ4sUjRi5z1mR06yEemn6ixoSSPAAT8HTC0STQrsQ=s176-c-k-c0x00ffffff-no-rj,Ugx0iA-j_RurD2sewvx4AaABAg,False,0,root,"Dame Mbodji, même si tu n'es pas un Représentant du peuple, tes interventions nous rassurent",5 hours ago,1658311200
abdoul aziz Ndome,UC3nnz33odq3Zgya_PWiW4Zw,False,https://yt3.ggpht.com/ytc/AKedOLRd_TE1KeqpMMKct3rTWCazQN6xAWmNppq2VrWy8Q=s176-c-k-c0x00ffffff-no-rj,Ugypf1HPP55bqBu626d4AaABAg,False,1,root,"DEUG DOU ROMBI  AY  NOPE....VOILA  UN  HOMME  COURAGEUX  QUI A TOUT COMPRIS  ET A OSE  DIRE  EN HAUTE  VOIX  LA VERITE  QUE  BCP  DE PERSONNES  DISENT  DS LES CHAMBRES  FERMEES ... SENEGAL  AY RAGAL LAGNOU  WANTE  KENE DOFOUL .....ENFIN ADOUNA  DOU KEUR  , TE   YAGOUL  , BAYILENE  SOSAL AK  TOUMAL  AY GOR  AND AK DILENE  TORAKHALE  SI KAWE, DIAYE DOLLE .....",6 hours ago,1658307600
Laye fall,UC6SRMZIMDJmzeYFgLEr5-Kw,False,https://yt3.ggpht.com/O9YGNWJSbyvWu68KzBrC-dLGE-0E8CdEku9cOoM-vO4R4PpoWl5DBnwwilvXKSmej2LKIgH27hI=s176-c-k-c0x00ffffff-no-rj,UgybEHDSzkZV_KSIWEl4AaABAg,False,0,root,Porte d arme bii dafa expirei depui 10ans dame bayil fenn,6 hours ago,1658307600
Nafichatou Diatta,UC7B87w09IW7E4xuVSwQtG5Q,False,https://yt3.ggpht.com/ytc/AKedOLQ_pQ91520XCcCmYwbK02971i-66Bv-e-SBeTGfDlZBtaTp9UuC6XHx-mTgxjoa=s176-c-k-c0x00ffffff-no-rj,UgyOztkQMU690T2HEat4AaABAg,False,0,root,Notre dame national ! MachAllah,7 hours ago,1658304000
abdoulaye GUISSE,UC5t5wPEx4ZXSodYdvnkaAzw,False,https://yt3.ggpht.com/ytc/AKedOLTW1COD-VMFMJLYMUbHjk_lRYmhk38obO1wsw=s176-c-k-c0x00ffffff-no-rj,UgyOaJt7uKPxA2nVpM94AaABAg,False,0,root,Je ne crois pas la justice sénégalaise. Ce régime criminel a tué François. C'est ça la réalité.Les Sénégalais ne sont pas fous..,7 hours ago,1658304000
Général Froid Climatisation Électricité PDT,UCD525dHQwcjrmpPt38qUwTA,False,https://yt3.ggpht.com/ytc/AKedOLSene9riGa4E8DiUWnkfL_cF0ZUqnnTjVDo1qEQ=s176-c-k-c0x00ffffff-no-rj,UgxhVXHFb80--YGPCvJ4AaABAg,False,0,root,Dame dal fan na la,7 hours ago,1658304000
Fatou Demba Thioune,UCMtMINmiv8YHUJY4tvIqoMw,False,https://yt3.ggpht.com/ytc/AKedOLSPIkAqQW2y3k50rq9hXHnCeuCK-vBSXNqfvA=s176-c-k-c0x00ffffff-no-rj,Ugz9OJ94gdiIctpqfk94AaABAg,False,0,root,Mai l etat tue l peuple tue 😭😭il a souffert 😭😭😭deysane metina trop bilahi jimajine mem pas c k sa femm doit ressentir ton mari tuer l’homme d ta vie tuer ainsi du jour au lendemain 😭😭😭,7 hours ago,1658304000
sportif sportif,UCN7lOG6tuJGGHyiVIandhxQ,False,https://yt3.ggpht.com/ytc/AKedOLRqIxLYWLvoStoe3zZeKI4RGY6M4iSQpxmJSg=s176-c-k-c0x00ffffff-no-rj,UgwjDfIRjyZPK7zepMJ4AaABAg,False,1,root,Merci beaucoup dame vérité absolu,7 hours ago,1658304000
Matar M'baye,UCjdnHSZ6jyXfwWKdlYPfG4g,False,https://yt3.ggpht.com/ytc/AKedOLSjk2qo9pfJVDtapURiGiSPNDTRlXuX3jRfCg=s176-c-k-c0x00ffffff-no-rj,Ugz_4aG38YlDMeaHVLJ4AaABAg,False,0,root,Macky sall yallanako yalla allack,8 hours ago,1658300400
Moustapha LEYE,UC852WQiJyUHgPPr6Uf07z9A,False,https://yt3.ggpht.com/ytc/AKedOLT30GvUx4-5KtQExOSAvLcTgPKT_QrHZp70gNT4=s176-c-k-c0x00ffffff-no-rj,UgwkQYgW0bSv3vzfr3d4AaABAg,False,0,root,On risque d avoir des fosses communes,8 hours ago,1658300400
Cheikhouna TINE,UCG_3KzJcKygCkByOOt4YySw,False,https://yt3.ggpht.com/ytc/AKedOLTn2AW47oV1jcBZ5XopqLy7LsN834u49NBp4A=s176-c-k-c0x00ffffff-no-rj,Ugwn7vmQL2iFv5ARHvN4AaABAg,False,0,root,Sapoti bou gnoroul ak Monsieur Ndiakhoum non 😂😂😂😂😂😂😂😂😂😂Dame il donne des surnoms bizarres à nos ministres ptdr,8 hours ago,1658300400
KING BABA,UC-Wwj_wk8yNLZey8qea7tDg,False,https://yt3.ggpht.com/ytc/AKedOLRugn9alIte1NpXTMwx6FO9hT44Thq2k37X5-f4Ew=s176-c-k-c0x00ffffff-no-rj,Ugx6NnDz3MLL_AH-myh4AaABAg,False,0,root,Merci Dame,8 hours ago,1658300400
Abduraheemu Ly,UCa5bqB2PieKocXP5ocuHpHA,False,https://yt3.ggpht.com/ytc/AKedOLQt5w5AjRP7SIgcgQKE5BH3gfoAaW4kYMmeAg=s176-c-k-c0x00ffffff-no-rj,UgwVI7DpoTF9EKf630B4AaABAg,False,0,root,Vraiment les gars vous devez revoir la qualité de votre son. Merci,11 hours ago,1658289600
Malick Habillement El Hadji Malick,UC03jzBBFO8RtTUjN7ePUHHQ,False,https://yt3.ggpht.com/ytc/AKedOLRxlVqZAjOGYSgABk5Azuw6RuFKcc7oubWX7_c3cPOWiABqFTppwFyyysmZUsW9=s176-c-k-c0x00ffffff-no-rj,UgwkRQwih3JGJeeMco14AaABAg,False,0,root,Bayil doul,11 hours ago,1658289600
SOULEYMANE NDAO,UC0Qvx3skXvlCULKbnl7ekXQ,False,https://yt3.ggpht.com/ytc/AKedOLTcwT8-0YEqsdZWZDyunLUkc2gWtu5Nr8DqbZ0JxRCeI-ronNnVBAhz0WJoCWFA=s176-c-k-c0x00ffffff-no-rj,Ugx66yIwr7RPhASdOyl4AaABAg,False,1,root,"Nul n'est au dessus de la, tous ces gens là doivent être poursuivie en justice tôt où tard.",12 hours ago,1658286000
Christian Sagna,UCuY0E5l75yHAopDJx7gRrEw,False,https://yt3.ggpht.com/hKwjXOesQiIDBSBnLui0LcZsCgyly2M7qzAF-IyH4skCYnB9biZ9csCRJu6G8WNWhaV_t4V_EA=s176-c-k-c0x00ffffff-no-rj,UgzNHX_udrUa7eDaJ_p4AaABAg,False,0,root,Dame Mbodji 🤛🏽🤜🏽🇸🇳💯❤️🙏🏽,12 hours ago,1658286000
Saliou DIAW,UCGkRh-FDcR_uVrJeuS9LaCw,False,https://yt3.ggpht.com/ytc/AKedOLQWv7HP6TKXdcCWdV7_G_A9cypQZI7Qc5Y9zQ=s176-c-k-c0x00ffffff-no-rj,UgzjFdYQ_gtFIqHDQ8d4AaABAg,False,0,root,Sacré Dame,12 hours ago,1658286000
serigne sall,UCa8Spn578LISVKuyM1438XQ,False,https://yt3.ggpht.com/ytc/AKedOLR9mWrnB7PRCK_PQ0XLj3nhaL8564woCZTY0g=s176-c-k-c0x00ffffff-no-rj,UgxcSprWjurLMMApcQl4AaABAg,False,1,root,"Toutes ces personnes seront jugées inchallah on les attend ,2024 n'est pas loin.",12 hours ago,1658286000
Mane Ousseynou,UCkMO9Vk98yAGVHA87_wnIJg,False,https://yt3.ggpht.com/ytc/AKedOLQOjomjjcqMA_fPt7-nD_5vBBSf-VRrOdjxgPbZug=s176-c-k-c0x00ffffff-no-rj,UgwDDJFXug-ryHY1u_B4AaABAg,False,0,root,Surtout SeneWeb fait partie des presses corrompues,12 hours ago,1658286000
Fode Toure,UC_g2f-5Iyq6EqE5xJEMTxXw,False,https://yt3.ggpht.com/ytc/AKedOLTPjWF0gQoItFPMMMJX3Erf3uItQrPA04vpzMFFrBm5XAivyi4MIV5XXl6ibb95=s176-c-k-c0x00ffffff-no-rj,UgyLMfY8fyDdBZ8n6Qh4AaABAg,False,3,root,Merci beaucoup 💪,13 hours ago,1658282400
Vieux modou Diasse,UCOn5uR0gmMhKMKiq5XLRuAQ,False,https://yt3.ggpht.com/ytc/AKedOLQRs9UyiV5JYnwFxT_zsbfiTODwg4CACTPY6_A5dERdri0LPOl2cffv3tWrKl88=s176-c-k-c0x00ffffff-no-rj,UgzNo8e3YpSuvIZaQjN4AaABAg,False,0,root,Fénn rék procureur fénn rék,13 hours ago,1658282400
Sonko Junior,UCIKG1XWh1CHdhA7fgirvJ5w,False,https://yt3.ggpht.com/ytc/AKedOLTcwT8-0YEqsdZWZDyunLUkc2gWtu5Nr8DqbZ0JxRCeI-ronNnVBAhz0WJoCWFA=s176-c-k-c0x00ffffff-no-rj,UgxvoA5y-Gq8Os-_V254AaABAg,False,0,root,Merci Dame,13 hours ago,1658282400
Wizz Bad's,UCJ9Gh_nV5NOGWI5C3x1D0fg,False,https://yt3.ggpht.com/ytc/AKedOLR-54P3z0OL3ssKPABxpq37OXT-FLQHy5CKRg=s176-c-k-c0x00ffffff-no-rj,UgyjCSeFyIUchEBVI9B4AaABAg,False,1,root,Ousmane sonko koko lall gno tégal sa Ndaye,14 hours ago,1658278800
Moustapha Fall,UCm4xt9vnajl9u2x7Wx4z7IA,False,https://yt3.ggpht.com/ytc/AKedOLQw2U51eSWLXJpCYMvxOfJKW0XxrEYAlhSa3RbGJgYez3mPGT9EiOiWUnRDbS6r=s176-c-k-c0x00ffffff-no-rj,UgzAY7166q45h0EWrr94AaABAg,False,1,root,Dame tu méritait d être à l assemblée,14 hours ago,1658278800
Adja Badji,UCpSnNoAzAznO-FieRW74Law,False,https://yt3.ggpht.com/ytc/AKedOLRvlvZKIkRXFbUzy8eM-SJjJ97gl2bUoYCgUhNIOOukc02hYoVfQh8WiQO5Rsu9=s176-c-k-c0x00ffffff-no-rj,UgwrNfzmviPEheE0YXp4AaABAg,False,0,root,😷😷😷😷😷,15 hours ago,1658275200
seydou mbodji,UC2kyDoObodq762uUEO3JRow,False,https://yt3.ggpht.com/ytc/AKedOLR26tQWRht-lCLRZU5Rx8nx8IWsj1kqocRWBA=s176-c-k-c0x00ffffff-no-rj,UgyvnaIwd7k31U_au1B4AaABAg,False,4,root,Tjr égale à lui même notre Dame national un homme véridique cohérent pertinent...tjr un plaisir de vs écouter Yalna sa diameu yagg,15 hours ago,1658275200
Abdoulaye Diaoune,UC4PIwg7fOt_DoG76YBOQbPQ,False,https://yt3.ggpht.com/ytc/AKedOLRP2VztafG58aY-avv69hqpqDtcpyL66ZoLKgTN=s176-c-k-c0x00ffffff-no-rj,Ugwz3P-GGi1kYtcn4D54AaABAg,False,0,root,Ja Jeuf Dame,16 hours ago,1658271600
Cez diompy,UCiRpMbWshf3BVOUZwYFKdsQ,False,https://yt3.ggpht.com/ytc/AKedOLTdOdygUaUPbSnFpiNrlWD-DwOSMDuyXkIieA=s176-c-k-c0x00ffffff-no-rj,UgzU_DxnJAgMayLBmtd4AaABAg,False,0,root,Dame a parfaitement raison sur toute la ligne le procureur on dirait une balle de Ping pong c’est dommage pour un procureur de la république,16 hours ago,1658271600
Adama Seck,UCrl1z3c_iecvt_COKVLgZVA,False,https://yt3.ggpht.com/ytc/AKedOLSrKIIB2G12132NFO6GXU3tyK_fOetQsJn2nw=s176-c-k-c0x00ffffff-no-rj,UgykZoqYrQ4OgyHFomd4AaABAg,False,2,root,Merci Dame Mbodj ❤️❤️❤️❤️❤️👍,16 hours ago,1658271600
Abdou karim,UCy1zzCJNusH1WyoV1OD977Q,False,https://yt3.ggpht.com/ytc/AKedOLQvVUWnlASRXrmx1DBIR1C8YkDQ20E2qpvAoJsP6Q=s176-c-k-c0x00ffffff-no-rj,Ugzf95oJF2Cwnj7D7U54AaABAg,False,0,root,Sapoti bù nioroul🤣thiey Dame👊🏿,16 hours ago,1658271600
doudou sene,UCifE1zAc3IFCna_QWbr30Xw,False,https://yt3.ggpht.com/ytc/AKedOLRWv8A0zjMm6lp7QScCAeO2SqastC4cNqKRmQ=s176-c-k-c0x00ffffff-no-rj,UgxzuIHEvTD9DkOE_LN4AaABAg,False,1,root,Merci dame mbodj sonko rek inchalah,17 hours ago,1658268000
Talla Faye,UCm1UpZCcO9wYBH4oHqhYfVg,False,https://yt3.ggpht.com/ytc/AKedOLR7J5EOyIWI_dtC8dTITiCMD8MeUVw0AFb1hXFflWlRXqLYcckA1r4ZdY5y9-RP=s176-c-k-c0x00ffffff-no-rj,UgzeTWSKAPrRvnwf3mV4AaABAg,False,1,root,Si la france est derrière maky pour un troisième mandat c'est parce qu'elle ne respecte pas les SÉNÉGALAIS.,17 hours ago,1658268000
SG SG,UCOx92mMFTq7kKgqqk18Xeeg,False,https://yt3.ggpht.com/ytc/AKedOLSAn2qMYeO6sjBbAmplkhBPBc3DbacL5TJpAA=s176-c-k-c0x00ffffff-no-rj,UgzeTWSKAPrRvnwf3mV4AaABAg.9dfwWsD4Bh49dh9vnJGFhj,False,0,UgzeTWSKAPrRvnwf3mV4AaABAg,Il parait que c'est l'attaché militaire de l'ambassade de France qui pilote tout,5 hours ago,1658311200
Sarakh Seck,UC0LU7eDqFwlLLYbUKjGI3Kw,False,https://yt3.ggpht.com/ytc/AKedOLTxl7irCmq4pOwsZfJuEuRhYy0V_DYM8p_ZGQ=s176-c-k-c0x00ffffff-no-rj,Ugw0vmA2pw0STj71mmp4AaABAg,False,1,root,Conseil : qu'aucun membre de l'entourage de PROS n'accepte d'être en contact avec Pape Mamadou Seck(à plus forte raison PROS),17 hours ago,1658268000
Youssou Gambien,UC1sZIIJEVaxCHdImiJ6ZMUA,False,https://yt3.ggpht.com/ytc/AKedOLQGaQqIFvrWbSLA46HuU1Q_hMWBnD-Z83OQIw=s176-c-k-c0x00ffffff-no-rj,UgxHbHx-XDaSgVvhdnR4AaABAg,False,15,root,Nous les patriotes ont doit sécuriser notre leader s'il le faut engager des sécurités internationales. USA ou RUSSE que dieu garde sonko notre seul espoir,17 hours ago,1658268000
Massamba Gaye,UCc_S671cBR2CIqKvMt1EwgA,False,https://yt3.ggpht.com/ytc/AKedOLT_yvudKyZeF6XfSCzEyFY-y-l5dB_yQTmvDw=s176-c-k-c0x00ffffff-no-rj,UgwyEK8TwmWVu-ajyEZ4AaABAg,False,1,root,On a tout compris,17 hours ago,1658268000
Dibo Thiare,UCKslS2aXd7nspI8GcTMVt2Q,False,https://yt3.ggpht.com/ytc/AKedOLT900OVWMBAaQQDNreTCFU8mMgTEO9uAB-LBA=s176-c-k-c0x00ffffff-no-rj,Ugz4a-Ru9OaJzEn60rd4AaABAg,False,0,root,Wakhale lo khame mo guéne,17 hours ago,1658268000
Momo Gueye,UCV8x_5tuYaavoDiSgPiK4lw,False,https://yt3.ggpht.com/ytc/AKedOLSHa3qhEansdijlbgCeTNhDYa36dS6ei0MrYkNb_w=s176-c-k-c0x00ffffff-no-rj,Ugz_QNCN6znM3Y68g0N4AaABAg,False,1,root,Kholal rek ga tokk yaw ak sa sokhna cisa bire keur police féke lafa djiape la momato sa bop ga dhiaré fa fatou yalha liii doyna warr kholal boudone sa bop,17 hours ago,1658268000
Aminata Ndiaye,UCcHvB222oScELulDRucx8cg,False,https://yt3.ggpht.com/ytc/AKedOLScmxOwx2G0vjlJGEeX7LMKv_FlutZ976ERNA=s176-c-k-c0x00ffffff-no-rj,UgzwABTWL524ZxwG62Z4AaABAg,False,3,root,Il est clairvoyant dans ses analyses,17 hours ago,1658268000
Aron,UCcHYQevKYVHdJEMxP_5GWxg,False,https://yt3.ggpht.com/ytc/AKedOLSC3UH4tPSQKGw5sPWXGzPzVgeupMC5CrSzqrdODw=s176-c-k-c0x00ffffff-no-rj,UgzyUdGwX1zPFi9ueKd4AaABAg,False,1,root,"Procureur, Barra Sangare, Cheikh Tidiane Gadio gno réye François Mancabou , vous êtes tous en danger tok léne di setane Lucifer sall di def louko nex bounguéne todione thiotou ndeyame legui ngéne ame diam",17 hours ago (edited),1658268000
SG SG,UCOx92mMFTq7kKgqqk18Xeeg,False,https://yt3.ggpht.com/ytc/AKedOLSAn2qMYeO6sjBbAmplkhBPBc3DbacL5TJpAA=s176-c-k-c0x00ffffff-no-rj,UgzyUdGwX1zPFi9ueKd4AaABAg.9dftxi6bCNK9dhA-mwXwC9,False,0,UgzyUdGwX1zPFi9ueKd4AaABAg,"Le plus grand danger du Senegal c'est Antoine Diome, à mon avis",5 hours ago,1658311200
Baye Mamour TOP,UCw8YT_Pul2Vb11PV06in7nQ,False,https://yt3.ggpht.com/ytc/AKedOLQ44YtNRZOSuTNuQ3uMS8w-1VAU3hm2pf0zuHKnUFMgL_bSvTjWqQ-RP2waCc81=s176-c-k-c0x00ffffff-no-rj,Ugx0fR34tx82MHKEgs94AaABAg,False,0,root,J'ai mal et ça me fais honte car j'ai pas la force pour rendre justice à mon peuple 💔💔💔💔😭😭😭😭,17 hours ago,1658268000
Aminata Ndiaye,UCcHvB222oScELulDRucx8cg,False,https://yt3.ggpht.com/ytc/AKedOLScmxOwx2G0vjlJGEeX7LMKv_FlutZ976ERNA=s176-c-k-c0x00ffffff-no-rj,Ugw3c3dnX6AwUOS-IGZ4AaABAg,False,1,root,Merci  notre Dame nationale mais djoulibi doyna war 🤣😂  Nonnn Dame  dou dem,17 hours ago,1658268000
Papa Dieyli Camara,UCgUORuhCqJ9O1WiLd4SojYg,False,https://yt3.ggpht.com/ytc/AKedOLQekggVfxRM9F3fGfIXO6KKt9j49kgaJT3nJ_AnxB1ZxPHQaHZm_vb9L3BOILcE=s176-c-k-c0x00ffffff-no-rj,Ugzx7GwVeTjDF2l2a1N4AaABAg,False,1,root,J'adore DAME MBODJ,17 hours ago,1658268000
Amadou Kante,UCV57w3nVOKWyvRUeYAN3_4Q,False,https://yt3.ggpht.com/ytc/AKedOLRUW3XaJEWvtJJ2CCLCfzI0yyY3XzsJz7YcTA=s176-c-k-c0x00ffffff-no-rj,UgwaLPlO3w2ZZg66gE94AaABAg,False,1,root,Il faut jamais avoir  confiance  ala justice sénégalaise sous le régime de Macky sall,17 hours ago (edited),1658268000
Ndiame Mbengue,UC7QDuvZaBN0pGdTiFlBd-3Q,False,https://yt3.ggpht.com/ytc/AKedOLTWU303zjPU6hbvcpSbWicbT4S-3DGz0YymjxYtSL2lTHj9CmhSrtyMHuhQZWcT=s176-c-k-c0x00ffffff-no-rj,Ugw_fLLB4HBtAuVarRN4AaABAg,False,3,root,Dame Mbodj lii ngua wakh yeupp DEUG leu.,17 hours ago,1658268000
AZBDOU,UCGMhn3oYjaMO1wX4TcqeFAg,False,https://yt3.ggpht.com/ytc/AKedOLQmlC6Ys8wPzS9SR0xbLDxyUcLlHAZphnfuAA=s176-c-k-c0x00ffffff-no-rj,UgwBB_AWJhob7NlkvxB4AaABAg,False,0,root,qui mom nafékh deugeu la,17 hours ago,1658268000
Omar Kandji,UCMEqytgGRW2m-GSCN5wjdTg,False,https://yt3.ggpht.com/ytc/AKedOLTJN9tOUVwWlQg7WHWY5MPn0YJmVPJ6Fgb3mg=s176-c-k-c0x00ffffff-no-rj,Ugxzlwp0ZUQPE-7RGbl4AaABAg,False,6,root,Vérité absolue,17 hours ago,1658268000
Daouda Konate,UCLX6AiJN4NI3bggjFQC-CBQ,False,https://yt3.ggpht.com/ytc/AKedOLQtBTKGgkfqVu9WOtpyoAYZi796sFF31SyVmQ=s176-c-k-c0x00ffffff-no-rj,Ugxv9iF_eRVXmg2WIxp4AaABAg,False,2,root,Merci Dame Mbodje pertinent ils veulent la tete de Pros Sonko point barre,18 hours ago,1658264400
Ali Diarra,UCo5sR8vwpEFSSBw_hBMmgQQ,False,https://yt3.ggpht.com/ytc/AKedOLTRgA0W5Vt0VFQuZEfV-AF76Bgg0wVxUVzgYg=s176-c-k-c0x00ffffff-no-rj,Ugyu5sUsIUuyECfRJKZ4AaABAg,False,0,root,Macky Sall va finir très mal bilahi,18 hours ago,1658264400
